A,B,R,v,name,simulated
0.6811466385042751,0.47058410636504877,1.9630844176,0.1,Coffee,False
0.6947872588998841,0.48672709066464775,1.97735144074,0.1,Coffee,False
0.708418352521538,0.49744376640844035,2.02562026096,0.1,Coffee,False
0.7198133150353149,0.5130059153426414,2.03023795505,0.1,Coffee,False
0.8094648682802339,0.6204995203170631,2.25766933521,0.1,Coffee,False
0.849027952654399,0.6878900130116893,2.28595303951,0.1,Coffee,False
0.8693829114967554,0.7066005939937925,2.48114377052,0.1,Coffee,False
0.879725130605586,0.7284708423390858,2.47224448944,0.1,Coffee,False
0.883088914718771,0.7325535483504407,2.50318001262,0.1,Coffee,False
0.877298639983127,0.7232909476835342,2.47459410988,0.1,Coffee,False
0.8643322604021834,0.703381588198105,2.41330936038,0.1,Coffee,False
0.8430851719925204,0.6698753399492241,2.34735485996,0.1,Coffee,False
0.7965370562975816,0.5977189002661315,2.26231326561,0.1,Coffee,False
0.22423406025184875,0.20876900763003295,1.04779859786,0.1,Paper,False
0.2164934521868451,0.19218297740489682,1.07784130741,0.1,Paper,False
0.20646860161826086,0.19100663354178582,1.04934067614,0.1,Paper,False
0.20371171148893794,0.16469433185640378,1.13363166804,0.1,Paper,False
0.20146456778533456,0.14434970738209643,1.20808061684,0.1,Paper,False
0.2007866007965849,0.13212316228023493,1.26066946811,0.1,Paper,False
0.20151572345920024,0.13102183422830196,1.26874754222,0.1,Paper,False
0.20299549569493708,0.12664800947572077,1.29586138583,0.1,Paper,False
0.20189472851405985,0.12419466268966226,1.30368345554,0.1,Paper,False
0.2028670172019297,0.12955722492501645,1.28111002264,0.1,Paper,False
0.2063167685957195,0.1232285236257554,1.32652743375,0.1,Paper,False
0.2081412858420167,0.1186968067959957,1.35784074484,0.1,Paper,False
0.21134823816050635,0.10180090753593604,1.46999457646,0.1,Paper,False
0.21237059694414814,0.10675707210431748,1.44389246866,0.1,Paper,False
0.21382453211095076,0.10326453742886174,1.4718410024,0.1,Paper,False
0.21422475081457623,0.0986232026417789,1.50347520927,0.1,Paper,False
0.21461172062838632,0.11021329865346519,1.4330379647,0.1,Paper,False
0.21407203288454435,0.10266192974789186,1.47674246826,0.1,Paper,False
0.21395986875410936,0.0966899404618126,1.51510777923,0.1,Paper,False
0.21461978148847552,0.10204727742004381,1.48309697962,0.1,Paper,False
0.21427847498335845,0.10624109636895271,1.45542037793,0.1,Paper,False
0.21500978119534514,0.11519085723783347,1.40602732887,0.1,Paper,False
0.2166123395798812,0.12561317161492577,1.35622764524,0.1,Paper,False
0.218314744452626,0.1309604972675365,1.33581035932,0.1,Paper,False
0.21881809282892672,0.1336637778039558,1.32438862915,0.1,Paper,False
0.21881667339544994,0.12949574733821972,1.34523131128,0.1,Paper,False
0.21879166220132307,0.13614293403604422,1.31218979873,0.1,Paper,False
0.218776798662194,0.1408140167342542,1.28993294288,0.1,Paper,False
0.22003830377902756,0.15142104157814762,1.24686180481,0.1,Paper,False
0.22151379506818097,0.16155047123688013,1.20942974544,0.1,Paper,False
0.22155410836857645,0.17109408579412097,1.17149174543,0.1,Paper,False
0.22198735130411543,0.17568219116026157,1.1554304384,0.1,Paper,False
0.2224523887590445,0.17903707187990991,1.14445383379,0.1,Paper,False
0.22223917203195745,0.187361889945118,1.11350534485,0.1,Paper,False
0.220465147274909,0.19088390016905957,1.09528620196,0.1,Paper,False
0.21982099381766906,0.19926814176544688,1.06479601496,0.1,Paper,False
0.2191607766103933,0.20506807129089785,1.04378512811,0.1,Paper,False
0.21191267125431418,0.17759378171982695,1.1138680112,0.1,Paper,False
0.22115932119914858,0.21300904000663914,1.02488531026,0.1,Paper,False
0.23074382768757737,0.23965341829964965,0.974164998046,0.1,Paper,False
0.24321963117799938,0.2648014204060249,0.939867097507,0.1,Paper,False
0.3666327850790034,0.4868780384721467,0.717306711454,0.1,Paper,False
0.45413689250834327,0.661658072687997,0.5232189893,0.1,Paper,False
0.5063895265455851,0.7347594110026895,0.452954041098,0.1,Paper,False
0.533335348900201,0.7675467801108982,0.4208619093,0.1,Paper,False
0.5411262725118061,0.7759319989326203,0.413107490425,0.1,Paper,False
0.5318107446934524,0.7663042641254518,0.421519612642,0.1,Paper,False
0.500202032242748,0.7210446264445945,0.472114702096,0.1,Paper,False
0.44393951655952446,0.6419157352867113,0.54588878105,0.1,Paper,False
0.3547985999000649,0.45618147890820815,0.757441421076,0.1,Paper,False
0.6688026130524659,0.8941573357904755,0.27810812304,0.1,Carbon fibers,False
0.6454954763604459,0.8797329604162719,0.292725653045,0.1,Carbon fibers,False
0.6217067791165832,0.8506424463040414,0.340349080194,0.1,Carbon fibers,False
0.5935203098612742,0.8242443933224046,0.370508308916,0.1,Carbon fibers,False
0.563338637840596,0.8090133798331431,0.369313989609,0.1,Carbon fibers,False
0.5285980480831978,0.7404933139770623,0.471256415469,0.1,Carbon fibers,False
0.48807539934147015,0.6983509631111241,0.500544833355,0.1,Carbon fibers,False
0.4389018442321931,0.6007437410313602,0.618821519136,0.1,Carbon fibers,False
0.3873712750609288,0.49231309770895076,0.74721799828,0.1,Carbon fibers,False
0.35092923570011686,0.3674545626868339,0.956057711186,0.1,Carbon fibers,False
0.3431713681851299,0.2696517230244695,1.22542591303,0.1,Carbon fibers,False
0.34535213052318436,0.10874059643916006,2.0869163476,0.1,Carbon fibers,False
0.3435403974620156,0.0384279631276558,3.05018310914,0.1,Carbon fibers,False
0.33925891175625733,0.04955447843369154,2.77956121947,0.1,Carbon fibers,False
0.34418080079190655,0.041188322258706965,2.9904705255,0.1,Carbon fibers,False
0.3474177969971637,0.1112085453887441,2.07746079421,0.1,Carbon fibers,False
0.3466430747683369,0.229373255732222,1.38976948345,0.1,Carbon fibers,False
0.35169155760581083,0.34301685469945403,1.02389945631,0.1,Carbon fibers,False
0.3768608808391869,0.4566643139631328,0.80318006577,0.1,Carbon fibers,False
0.4301418212901549,0.5666435188913068,0.673302214532,0.1,Carbon fibers,False
0.47696147280688544,0.6825118282077989,0.515960189909,0.1,Carbon fibers,False
0.5190450987747481,0.7379536908238314,0.463389225896,0.1,Carbon fibers,False
0.5554891731661111,0.7952370268306096,0.389713660552,0.1,Carbon fibers,False
0.5868730192064888,0.8162040281692677,0.381071655103,0.1,Carbon fibers,False
0.6155524827052999,0.8381490819910361,0.363863421291,0.1,Carbon fibers,False
0.6400338207245996,0.8383512249981848,0.395124622966,0.1,Carbon fibers,False
0.6630048532000118,0.8737041439761513,0.328521530446,0.1,Carbon fibers,False
0.6809140304368583,0.8895938192488617,0.304409191395,0.1,Carbon fibers,False
0.6976114763390837,0.9118895916128049,0.256145966463,0.1,Carbon fibers,False
0.7118812092659698,0.9134135012152494,0.266494443911,0.1,Carbon fibers,False
0.7234330627711063,0.9298433819524968,0.224678702944,0.1,Carbon fibers,False
0.7352727632044161,0.9315824212806687,0.230463230767,0.1,Carbon fibers,False
0.7462897765961145,0.9237227461874836,0.271128193063,0.1,Carbon fibers,False
0.7567227689590131,0.9464568442595728,0.197410808236,0.1,Carbon fibers,False
0.7660167364804136,0.9517230877266664,0.185634690625,0.1,Carbon fibers,False
0.7748443654352367,0.9562585916472256,0.175335636885,0.1,Carbon fibers,False
0.7826207682608847,0.9577893265829076,0.175953478189,0.1,Carbon fibers,False
0.7897892972222496,0.9806197930492123,0.0829295373141,0.1,Carbon fibers,False
0.7968485213281311,0.9627138466656066,0.167329893315,0.1,Carbon fibers,False
0.80280710688846,0.9547762244162437,0.210699851511,0.1,Carbon fibers,False
0.8082977326560542,0.9662455366869873,0.161340676091,0.1,Carbon fibers,False
0.864745358172223,0.9786373833874936,0.148596685926,0.1,Carbon fibers,False
0.8862751014179165,0.9817485415290429,0.152575124806,0.1,Carbon fibers,False
0.899157770538753,0.9955674063675077,0.0417928685931,0.1,Carbon fibers,False
0.906809590432324,0.9879873429062119,0.123543735023,0.1,Carbon fibers,False
0.9065787472665323,0.9879740682058543,0.123360024149,0.1,Carbon fibers,False
0.9014049441885981,0.9892185329324269,0.104430990697,0.1,Carbon fibers,False
0.8889910764432454,0.9858455856268311,0.121150471391,0.1,Carbon fibers,False
0.8647569060916198,0.9833975866305545,0.115216720304,0.1,Carbon fibers,False
0.8146140192932215,0.9608226592953798,0.194914428319,0.1,Carbon fibers,False
